,birth_date,contact_details_0_type,contact_details_0_value,contact_details_1_type,contact_details_1_value,contact_details_2_type,contact_details_2_value,death_date,email,family_name,gender,given_name,honorific_prefix,id,identifiers_0_identifier,identifiers_0_scheme,identifiers_10_identifier,identifiers_10_scheme,identifiers_11_identifier,identifiers_11_scheme,identifiers_12_identifier,identifiers_12_scheme,identifiers_13_identifier,identifiers_13_scheme,identifiers_14_identifier,identifiers_14_scheme,identifiers_15_identifier,identifiers_15_scheme,identifiers_16_identifier,identifiers_16_scheme,identifiers_17_identifier,identifiers_17_scheme,identifiers_18_identifier,identifiers_18_scheme,identifiers_19_identifier,identifiers_19_scheme,identifiers_1_identifier,identifiers_1_scheme,identifiers_20_identifier,identifiers_20_scheme,identifiers_21_identifier,identifiers_21_scheme,identifiers_2_identifier,identifiers_2_scheme,identifiers_3_identifier,identifiers_3_scheme,identifiers_4_identifier,identifiers_4_scheme,identifiers_5_identifier,identifiers_5_scheme,identifiers_6_identifier,identifiers_6_scheme,identifiers_7_identifier,identifiers_7_scheme,identifiers_8_identifier,identifiers_8_scheme,identifiers_9_identifier,identifiers_9_scheme,image,images_0_url,images_1_url,links_0_note,links_0_url,links_10_note,links_10_url,links_11_note,links_11_url,links_12_note,links_12_url,links_13_note,links_13_url,links_14_note,links_14_url,links_15_note,links_15_url,links_16_note,links_16_url,links_17_note,links_17_url,links_18_note,links_18_url,links_19_note,links_19_url,links_1_note,links_1_url,links_20_note,links_20_url,links_21_note,links_21_url,links_22_note,links_22_url,links_23_note,links_23_url,links_24_note,links_24_url,links_25_note,links_25_url,links_26_note,links_26_url,links_27_note,links_27_url,links_28_note,links_28_url,links_29_note,links_29_url,links_2_note,links_2_url,links_30_note,links_30_url,links_31_note,links_31_url,links_32_note,links_32_url,links_33_note,links_33_url,links_34_note,links_34_url,links_35_note,links_35_url,links_36_note,links_36_url,links_37_note,links_37_url,links_38_note,links_38_url,links_39_note,links_39_url,links_3_note,links_3_url,links_40_note,links_40_url,links_41_note,links_41_url,links_42_note,links_42_url,links_43_note,links_43_url,links_44_note,links_44_url,links_45_note,links_45_url,links_46_note,links_46_url,links_47_note,links_47_url,links_48_note,links_48_url,links_49_note,links_49_url,links_4_note,links_4_url,links_50_note,links_50_url,links_51_note,links_51_url,links_52_note,links_52_url,links_53_note,links_53_url,links_54_note,links_54_url,links_55_note,links_55_url,links_56_note,links_56_url,links_57_note,links_57_url,links_58_note,links_58_url,links_59_note,links_59_url,links_5_note,links_5_url,links_60_note,links_60_url,links_61_note,links_61_url,links_62_note,links_62_url,links_63_note,links_63_url,links_64_note,links_64_url,links_65_note,links_65_url,links_66_note,links_66_url,links_67_note,links_67_url,links_68_note,links_68_url,links_69_note,links_69_url,links_6_note,links_6_url,links_70_note,links_70_url,links_71_note,links_71_url,links_72_note,links_72_url,links_73_note,links_73_url,links_74_note,links_74_url,links_75_note,links_75_url,links_76_note,links_76_url,links_77_note,links_77_url,links_78_note,links_78_url,links_79_note,links_79_url,links_7_note,links_7_url,links_80_note,links_80_url,links_81_note,links_81_url,links_82_note,links_82_url,links_83_note,links_83_url,links_84_note,links_84_url,links_85_note,links_85_url,links_86_note,links_86_url,links_87_note,links_87_url,links_88_note,links_88_url,links_89_note,links_89_url,links_8_note,links_8_url,links_90_note,links_90_url,links_91_note,links_91_url,links_92_note,links_92_url,links_93_note,links_93_url,links_94_note,links_94_url,links_95_note,links_95_url,links_9_note,links_9_url,name,other_names_0_lang,other_names_0_name,other_names_0_note,other_names_100_lang,other_names_100_name,other_names_100_note,other_names_101_lang,other_names_101_name,other_names_101_note,other_names_10_lang,other_names_10_name,other_names_10_note,other_names_11_lang,other_names_11_name,other_names_11_note,other_names_12_lang,other_names_12_name,other_names_12_note,other_names_13_lang,other_names_13_name,other_names_13_note,other_names_14_lang,other_names_14_name,other_names_14_note,other_names_15_lang,other_names_15_name,other_names_15_note,other_names_16_lang,other_names_16_name,other_names_16_note,other_names_17_lang,other_names_17_name,other_names_17_note,other_names_18_lang,other_names_18_name,other_names_18_note,other_names_19_lang,other_names_19_name,other_names_19_note,other_names_1_lang,other_names_1_name,other_names_1_note,other_names_20_lang,other_names_20_name,other_names_20_note,other_names_21_lang,other_names_21_name,other_names_21_note,other_names_22_lang,other_names_22_name,other_names_22_note,other_names_23_lang,other_names_23_name,other_names_23_note,other_names_24_lang,other_names_24_name,other_names_24_note,other_names_25_lang,other_names_25_name,other_names_25_note,other_names_26_lang,other_names_26_name,other_names_26_note,other_names_27_lang,other_names_27_name,other_names_27_note,other_names_28_lang,other_names_28_name,other_names_28_note,other_names_29_lang,other_names_29_name,other_names_29_note,other_names_2_lang,other_names_2_name,other_names_2_note,other_names_30_lang,other_names_30_name,other_names_30_note,other_names_31_lang,other_names_31_name,other_names_31_note,other_names_32_lang,other_names_32_name,other_names_32_note,other_names_33_lang,other_names_33_name,other_names_33_note,other_names_34_lang,other_names_34_name,other_names_34_note,other_names_35_lang,other_names_35_name,other_names_35_note,other_names_36_lang,other_names_36_name,other_names_36_note,other_names_37_lang,other_names_37_name,other_names_37_note,other_names_38_lang,other_names_38_name,other_names_38_note,other_names_39_lang,other_names_39_name,other_names_39_note,other_names_3_lang,other_names_3_name,other_names_3_note,other_names_40_lang,other_names_40_name,other_names_40_note,other_names_41_lang,other_names_41_name,other_names_41_note,other_names_42_lang,other_names_42_name,other_names_42_note,other_names_43_lang,other_names_43_name,other_names_43_note,other_names_44_lang,other_names_44_name,other_names_44_note,other_names_45_lang,other_names_45_name,other_names_45_note,other_names_46_lang,other_names_46_name,other_names_46_note,other_names_47_lang,other_names_47_name,other_names_47_note,other_names_48_lang,other_names_48_name,other_names_48_note,other_names_49_lang,other_names_49_name,other_names_49_note,other_names_4_lang,other_names_4_name,other_names_4_note,other_names_50_lang,other_names_50_name,other_names_50_note,other_names_51_lang,other_names_51_name,other_names_51_note,other_names_52_lang,other_names_52_name,other_names_52_note,other_names_53_lang,other_names_53_name,other_names_53_note,other_names_54_lang,other_names_54_name,other_names_54_note,other_names_55_lang,other_names_55_name,other_names_55_note,other_names_56_lang,other_names_56_name,other_names_56_note,other_names_57_lang,other_names_57_name,other_names_57_note,other_names_58_lang,other_names_58_name,other_names_58_note,other_names_59_lang,other_names_59_name,other_names_59_note,other_names_5_lang,other_names_5_name,other_names_5_note,other_names_60_lang,other_names_60_name,other_names_60_note,other_names_61_lang,other_names_61_name,other_names_61_note,other_names_62_lang,other_names_62_name,other_names_62_note,other_names_63_lang,other_names_63_name,other_names_63_note,other_names_64_lang,other_names_64_name,other_names_64_note,other_names_65_lang,other_names_65_name,other_names_65_note,other_names_66_lang,other_names_66_name,other_names_66_note,other_names_67_lang,other_names_67_name,other_names_67_note,other_names_68_lang,other_names_68_name,other_names_68_note,other_names_69_lang,other_names_69_name,other_names_69_note,other_names_6_lang,other_names_6_name,other_names_6_note,other_names_70_lang,other_names_70_name,other_names_70_note,other_names_71_lang,other_names_71_name,other_names_71_note,other_names_72_lang,other_names_72_name,other_names_72_note,other_names_73_lang,other_names_73_name,other_names_73_note,other_names_74_lang,other_names_74_name,other_names_74_note,other_names_75_lang,other_names_75_name,other_names_75_note,other_names_76_lang,other_names_76_name,other_names_76_note,other_names_77_lang,other_names_77_name,other_names_77_note,other_names_78_lang,other_names_78_name,other_names_78_note,other_names_79_lang,other_names_79_name,other_names_79_note,other_names_7_lang,other_names_7_name,other_names_7_note,other_names_80_lang,other_names_80_name,other_names_80_note,other_names_81_lang,other_names_81_name,other_names_81_note,other_names_82_lang,other_names_82_name,other_names_82_note,other_names_83_lang,other_names_83_name,other_names_83_note,other_names_84_lang,other_names_84_name,other_names_84_note,other_names_85_lang,other_names_85_name,other_names_85_note,other_names_86_lang,other_names_86_name,other_names_86_note,other_names_87_lang,other_names_87_name,other_names_87_note,other_names_88_lang,other_names_88_name,other_names_88_note,other_names_89_lang,other_names_89_name,other_names_89_note,other_names_8_lang,other_names_8_name,other_names_8_note,other_names_90_lang,other_names_90_name,other_names_90_note,other_names_91_lang,other_names_91_name,other_names_91_note,other_names_92_lang,other_names_92_name,other_names_92_note,other_names_93_lang,other_names_93_name,other_names_93_note,other_names_94_lang,other_names_94_name,other_names_94_note,other_names_95_lang,other_names_95_name,other_names_95_note,other_names_96_lang,other_names_96_name,other_names_96_note,other_names_97_lang,other_names_97_name,other_names_97_note,other_names_98_lang,other_names_98_name,other_names_98_note,other_names_99_lang,other_names_99_name,other_names_99_note,other_names_9_lang,other_names_9_name,other_names_9_note,sort_name
0,1948-12-05,,,,,,,,,Kernot,female,Cheryl,,c57b1ca8-aa30-4f6f-a47f-5cb9a44c25bc,biography/Cheryl-Kernot,britannica,,,,,,,,,,,,,,,,,,,,,10364,everypolitician_legacy,,,,,/m/034tlr,freebase,0000 0000 6405 7226,isni,35201264,nla,10364,openaustralia,73485014,viaf,Q1070523,wikidata,,,,,,,,Wikipedia (de),https://de.wikipedia.org/wiki/Cheryl_Kernot,,,,,,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Cheryl_Kernot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cheryl Kernot,da,Cheryl Kernot,multilingual,,,,,,,sv,Cheryl Kernot,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,Cheryl Kernot,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Cheryl Kernot,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Cheryl Kernot,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Cheryl Kernot,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,he,שריל קרנוט,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Cheryl Kernot,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nb,Cheryl Kernot,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Cheryl Kernot,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nn,Cheryl Kernot,multilingual,"Kernot, Cheryl"
0,1972-09-06,email,Matt.Thistlethwaite.MP@aph.gov.au,twitter,MThistlethwaite,,,,Matt.Thistlethwaite.MP@aph.gov.au,Thistlethwaite,male,Matt,,c661e56b-5774-4b2c-aaf6-2ea5084d798d,182468,aph,,,,,,,,,,,,,,,,,,,,,10762,everypolitician_legacy,,,,,10762,openaustralia,Q6789423,wikidata,,,,,,,,,,,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/182468/upload_ref_binary/182468.JPG,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/182468/upload_ref_binary/182468.JPG,https://upload.wikimedia.org/wikipedia/commons/7/7b/Matt_Thistlethwaite.jpg,Wikipedia (commons),https://commons.wikipedia.org/wiki/Category:Matt_Thistlethwaite,,,,,,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Matt_Thistlethwaite,,,,,,,,,,,,,,,,,,,,,Wikipedia (zh),https://zh.wikipedia.org/wiki/馬特·齊索斯威特,,,,,,,,,,,,,,,,,,,,,facebook,https://facebook.com/ThistlethwaiteM,,,,,,,,,,,,,,,,,,,,,twitter,https://twitter.com/MThistlethwaite,,,,,,,,,,,,,,,,,,,,,website,http://www.mattthistlethwaite.com.au/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matt Thistlethwaite,de,Matt Thistlethwaite,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Matt Thistlethwaite,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Matt Thistlethwaite,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Matt Thistlethwaite,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Matt Thistlethwaite,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Matt Thistlethwaite,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zh,馬特·齊索斯威特,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thistlethwaite, Matt"
0,1936-07-24,,,,,,,2016-04-17,,Charles,male,Robert,,c6b2cef6-3abf-49cf-8268-aa4c2d4b5438,10115,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10115,openaustralia,,,,,Q4932052,wikidata,,,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Bob_Charles_(politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Charles,,Bob Charles,alternate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,Bob Charles,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Bob Charles,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Bob Charles,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Bob Charles,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Bob Charles,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Bob Charles,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles, Robert"
0,1958-02-24,,,,,,,,,Jeanes,female,Susan,,c787f7c4-2e9c-4907-b5ea-04fe9bba8aa2,10333,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10333,openaustralia,,,,,Q7648028,wikidata,,,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Susan_Jeanes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Susan Jeanes,de,Susan Jeanes,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Susan Jeanes,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Susan Jeanes,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Susan Jeanes,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Susan Jeanes,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Susan Jeanes,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jeanes, Susan"
0,1937-02-24,,,,,,,,,Lloyd,male,Bruce,,c7b4f48c-a415-4638-9ae3-8c497b937865,10393,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10393,openaustralia,,,,,Q4977890,wikidata,,,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Bruce_Lloyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruce Lloyd,ar,بروس لويد,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,Bruce Lloyd,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Bruce Lloyd,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Bruce Lloyd,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Bruce Lloyd,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Bruce Lloyd,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Bruce Lloyd,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lloyd, Bruce"
0,1931-04-27,,,,,,,2011-07-31,,Holding,male,Allan,,c8ef8bd6-cf87-478a-99f7-a0a909c7eedf,10310,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,612852,nlatrove,,,,,10310,openaustralia,w6rn371p,snac,23387404,viaf,Q5136942,wikidata,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Clyde_Holding,,,,,,,,,,,,,,,,,,,,,Wikipedia (simple),https://simple.wikipedia.org/wiki/Clyde_Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allan Holding,,Clyde Holding,alternate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,Clyde Holding,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Clyde Holding,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Clyde Holding,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Clyde Holding,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Clyde Holding,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Clyde Holding,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Holding, Allan"
0,1945-01-01,,,,,,,,,Duncan,male,Peter,,c8f6b8fc-89cc-4bd4-8c10-4ca5743b67bc,10185,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10185,openaustralia,,,,,w61k2kzb,snac,92733386,viaf,Q7173764,wikidata,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Peter_Duncan_(Australian_politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Duncan,da,Peter Duncan,multilingual,,,,,,,sv,Peter Duncan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,Peter Duncan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Peter Duncan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Peter Duncan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Peter Duncan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Peter Duncan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nb,Peter Duncan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Peter Duncan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nn,Peter Duncan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ru,Питер Дункан,multilingual,"Duncan, Peter"
0,1944-06-07,,,,,,,,,Andrew,male,John,,ca055ef1-1239-47f5-aa37-1ed0bec31036,10013,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10013,openaustralia,,,,,92864418,viaf,Q6988239,wikidata,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Neil_Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Andrew,,Neil Andrew,alternate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,Neil Andrew,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Neil Andrew,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Neil Andrew,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Neil Andrew,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Neil Andrew,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Neil Andrew,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Andrew, John"
0,1952-06-13,email,Tony.Zappia.MP@aph.gov.au,,,,,,Tony.Zappia.MP@aph.gov.au,Zappia,male,Tony,,ca2b8524-92bf-4d7b-ac8c-b65874b62191,HWB,aph,,,,,,,,,,,,,,,,,,,,,10695,everypolitician_legacy,,,,,10695,openaustralia,Q7823721,wikidata,,,,,,,,,,,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/HWB/upload_ref_binary/HWB.JPG,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/HWB/upload_ref_binary/HWB.JPG,https://upload.wikimedia.org/wikipedia/commons/1/14/Tony_zappia.JPG,Wikipedia (en),https://en.wikipedia.org/wiki/Tony_Zappia,,,,,,,,,,,,,,,,,,,,,Wikipedia (pl),https://pl.wikipedia.org/wiki/Tony_Zappia,,,,,,,,,,,,,,,,,,,,,wikipedia,http://en.wikipedia.org/wiki/Tony_Zappia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tony Zappia,de,Tony Zappia,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Tony Zappia,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Tony Zappia,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Tony Zappia,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Tony Zappia,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Tony Zappia,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pl,Tony Zappia,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zappia, Tony"
0,1946-03-24,,,,,,,,,Theophanous,male,Andrew,,ca749569-f856-47fe-a568-a78f32b5351d,10626,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10626,openaustralia,,,,,082606773,sudoc,45605870,viaf,Q4758704,wikidata,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Andrew_Theophanous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Theophanous,de,Andrew Theophanous,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Andrew Theophanous,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Andrew Theophanous,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Andrew Theophanous,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Andrew Theophanous,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Andrew Theophanous,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Theophanous, Andrew"
0,1947-12-10,,,,,,,,,McMullan,male,Bob,,cae1b35f-dda6-4ef8-a3cb-e4fdc30c5d78,10450,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10450,openaustralia,,,,,92358472,viaf,Q4933373,wikidata,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/4/43/Bob_McMullan.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/Bob_McMullan.jpg,,Wikipedia (commons),https://commons.wikipedia.org/wiki/Category:Bob_McMullan,,,,,,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Bob_McMullan,,,,,,,,,,,,,,,,,,,,,wikipedia,http://en.wikipedia.org/wiki/Bob_McMullan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bob McMullan,de,Bob McMullan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Bob McMullan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Bob McMullan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Bob McMullan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Bob McMullan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it,Bob McMullan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Bob McMullan,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McMullan, Bob"
